URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://example.org/ValueSet/moped-AbrechnungsRelevanz-valueset,0.1.0,draft,,AbrechnungsRelevanz,Abrechnungsrelevanz der medizinischen Leistung,"Abrechnungsrelevanz der medizinischen Leistung",,"Other"
http://example.org/ValueSet/moped-Fondsrelevanz-valueset,0.1.0,draft,,Fondsrelevanz,Fondsrelevanz,"ValueSet für die Fondsrelevanz",,"Other"
http://example.org/ValueSet/moped-KostenmeldungARK-valueset,0.1.0,draft,,KostenmeldungARK,Kostenmeldung für (A/R/K),"ValueSet für die Art der Kostenmeldung",,"Other"
http://example.org/ValueSet/moped-LKFAbrechnungsGruppe-valueset,0.1.0,draft,,LKFAbrechnungsGruppe,LKF Abrechnungsgruppe,"LKF Abrechnungsgruppe",,"Other"
http://example.org/ValueSet/moped-LKFbrechnungsKnoten-valueset,0.1.0,draft,,LKFAbrechnungsKnoten,LKF Abrechnungsknoten,"LKF Abrechnungsknoten",,"Other"
http://example.org/ValueSet/moped-Sonderklasse-valueset,0.1.0,draft,,Sonderklasse,Sonderklasse,"ValueSet für die Klasse (KaOrg)",,"Other"
http://example.org/ValueSet/moped-VAEStatus-valueset,0.1.0,draft,,VAEStatus,Status der Versichertenanspruchserklärung,"Status der Versichertenanspruchserklärung",,"Other"
http://example.org/ValueSet/moped-VerdachtArbeitsSchuelerunfall-valueset,0.1.0,draft,,VerdachtArbeitsSchuelerunfall,Verdacht auf Arbeits- oder Schuelerunfall,"ValueSet für den Verdacht auf einen Arbeits- oder Schuelerunfall",,"Other"
http://example.org/ValueSet/moped-VerpflegskostenBeitragsbefreiung-valueset,0.1.0,draft,,VerpflegskostenBeitragsbefreiung,Befreiung für den Verpflegskostenbeitrag,"Befreiung für den Verpflegskostenbeitrag",,"Other"
http://example.org/ValueSet/moped-WorkflowStatus-valueset,0.1.0,draft,,WorkflowStatus,Workflow Status eines Falls,"ValueSet für die Statusoptionen in denen sich ein Fall befinden kann.",,
http://example.org/ValueSet/moped-abgangsart-valueset,0.1.0,draft,,Abgangsart,Abgangsart des Patienten,"ValueSet für die Abgangsart des Patienten",,"Other"
http://example.org/ValueSet/moped-altersgruppe-valueset,0.1.0,draft,,Altersgruppe,Altersgruppe des Patienten,"ValueSet für die Altersgruppe des Patienten",,"Other"
http://example.org/ValueSet/moped-aufnahmeart-valueset,0.1.0,draft,,Aufnahmeart,Aufnahmeart des Patienten,"ValueSet für die Aufnahmeart des Patienten",,"Other"
http://example.org/ValueSet/moped-behandlungsart-valueset,0.1.0,draft,,Behandlungsart,Behandlungsart,"ValueSet für die Behandlungsart",,"Other"
http://example.org/ValueSet/moped-entlassungsart-valueset,0.1.0,draft,,Entlassungsart,Entlassungsart des Patienten,"ValueSet für die Entlassungsart des Patienten",,"Other"
http://example.org/ValueSet/moped-sonderleistungsnummern-valueset,0.1.0,draft,,Sonderleistungsnummern,Nummer für Sonderleistung,"Nummer für Sonderleistung",,"Other"
http://example.org/ValueSet/moped-transportart-valueset,0.1.0,draft,,Transportart,Transportart,"ValueSet für die Transportart des Patienten",,"Other"
http://example.org/ValueSet/moped-ursache-valueset,0.1.0,draft,,UrsacheValueSet,Ursache für Behandlung,"ValueSet für die Ursache der Behandlung laut Ka-Org",,"Other"
http://example.org/ValueSet/moped-zugangsart-valueset,0.1.0,draft,,Zugangsart,Zugangsart des Patienten,"ValueSet für die Zugangsart des Patienten (LKF + Ka-Org)",,"Other"
