Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-hl7.at.fhir.core.r5.json	10626	-	0	0	0	0	0	0	4	104	0	0	0	0	0	0	0	1	0	0	85	68	0	0	0	2	0	0
fsh-generated/resources/Organization-HL7ATCoreOrganizationExample01.json	2247	27	0	0	0	0	0	0	0	276	0	0	0	0	0	0	0	0	0	0	20	11	0	0	0	0	0	0
fsh-generated/resources/Patient-HL7ATCorePatientExample01.json	3793	23	0	0	0	0	0	0	1	75	0	0	0	0	0	0	0	0	0	0	22	21	0	0	0	0	0	0
fsh-generated/resources/Patient-HL7ATCorePatientExample02-deceasedTime.json	2531	21	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	21	13	0	0	0	0	0	0
fsh-generated/resources/Patient-HL7ATCorePatientExample03-deceasedBoolean.json	1654	18	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	19	11	0	0	0	0	0	0
fsh-generated/resources/Patient-HL7ATCorePatientExample04-Full.json	6093	24	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	32	20	0	0	0	0	0	0
fsh-generated/resources/Patient-HL7ATCorePatientExample05-FullElga.json	3817	9	1	0	0	0	0	0	1	66	0	0	0	0	0	0	0	0	0	0	21	11	0	0	0	0	0	1
fsh-generated/resources/Patient-HL7ATCorePatientExample06-GenderExtension.json	4191	8	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	19	19	0	0	0	0	0	0
fsh-generated/resources/Practitioner-HL7ATCorePractitionerExample01.json	2027	7	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	19	8	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-HL7ATCorePractitionerRoleExample01.json	1817	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15	10	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-at-core-address.json	5664	8	7	0	0	0	0	23	0	994	0	0	1	0	0	0	0	1	0	0	156	2563	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-at-core-ext-address-additionalInformation.json	1689	6	1	0	0	0	0	7	0	16	0	0	0	0	0	0	0	1	0	0	58	209	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-at-core-ext-gender-administrativeGenderAddition.json	3515	7	0	0	0	0	0	11	0	48	0	0	0	0	0	0	0	0	0	0	61	203	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-at-core-ext-patient-religion.json	3687	7	6	0	0	0	0	20	0	46	0	0	1	0	0	0	0	0	0	0	119	331	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-at-core-ext-valueset-systemoid.json	1946	6	0	0	0	0	0	13	0	12	0	0	0	0	0	0	0	1	0	0	51	139	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-at-core-extendedContactDetail.json	1407	5	0	0	0	0	0	69	0	10	0	0	0	0	0	0	0	0	0	0	65	200	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-at-core-organization.json	4143	8	0	0	0	0	0	38	0	85	0	0	0	0	0	0	0	2	0	0	433	783	0	0	0	8	1	1
fsh-generated/resources/StructureDefinition-at-core-patient.json	26872	21	1	0	0	0	0	158	0	145	0	0	0	0	0	0	0	5	0	0	1366	1869	0	1	0	23	0	3
fsh-generated/resources/StructureDefinition-at-core-practitioner.json	4662	8	0	0	0	0	0	57	0	34	0	0	1	0	0	0	0	1	0	0	452	752	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-at-core-practitionerRole.json	1925	7	0	0	0	0	0	18	0	59	0	0	0	0	0	0	0	0	0	0	132	262	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-at-core-valueset.json	2704	6	0	0	0	0	0	68	0	35	0	0	0	0	0	0	0	2	0	0	455	580	0	0	0	12	0	1
