Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-HL7ATCoreProfiles.json	9574	-	0	0	0	0	0	0	5	106	0	0	0	0	0	0	0	1	0	0	118	139	0	0	0	4	0	1
fsh-generated/resources/Organization-HL7ATCoreOrganizationExample01.json	2187	12	0	0	0	0	0	0	1	227	0	0	0	0	0	0	0	0	0	0	19	16	0	0	0	0	0	0
fsh-generated/resources/Patient-HL7ATCorePatientExample01.json	3833	18	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	24	21	0	0	0	0	0	0
fsh-generated/resources/Patient-HL7ATCorePatientExample02-deceasedTime.json	2531	14	0	0	0	0	0	0	0	413	0	0	0	0	0	0	0	0	0	0	15	15	0	0	0	0	0	0
fsh-generated/resources/Patient-HL7ATCorePatientExample03-deceasedBoolean.json	1654	10	1	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	10	11	0	0	0	0	0	0
fsh-generated/resources/Patient-HL7ATCorePatientExample04-Full.json	6133	20	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	29	28	0	0	0	0	0	0
fsh-generated/resources/Patient-HL7ATCorePatientExample05-FullElga.json	3830	18	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	21	12	0	0	0	0	0	0
fsh-generated/resources/Patient-HL7ATCorePatientExample06-GenderExtension.json	4231	19	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	19	11	0	0	0	0	0	0
fsh-generated/resources/Practitioner-HL7ATCorePractitionerExample01.json	2027	7	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	17	15	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-HL7ATCorePractitionerRoleExample01.json	1625	5	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	18	19	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-at-core-address.json	6104	9	6	0	1	0	0	98	0	827	0	0	0	0	0	0	0	1	0	0	157	1977	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-at-core-ext-address-additionalInformation.json	1647	4	0	0	0	0	0	22	0	34	0	0	0	0	0	0	0	0	0	0	50	187	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-at-core-ext-gender-administrativeGenderAddition.json	3473	6	0	0	0	0	0	29	0	78	0	0	1	0	0	0	0	1	0	0	58	177	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-at-core-ext-patient-religion.json	3974	9	4	0	0	0	0	75	0	120	0	0	0	0	0	0	0	0	0	0	179	393	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-at-core-ext-valueset-systemoid.json	1904	7	0	0	0	0	0	20	0	20	0	0	0	0	0	0	0	0	0	0	75	146	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-at-core-organization.json	4896	15	0	0	0	0	0	236	0	292	0	0	0	0	0	0	0	1	0	0	471	1209	0	0	0	9	0	2
fsh-generated/resources/StructureDefinition-at-core-patient.json	28337	44	1	0	0	0	0	672	0	683	0	0	0	0	0	0	0	2	0	0	1714	2562	0	0	0	31	0	2
fsh-generated/resources/StructureDefinition-at-core-practitioner.json	5115	10	0	0	0	0	0	250	0	184	0	0	1	0	0	0	0	1	0	0	571	776	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-at-core-practitionerRole.json	2030	4	0	0	0	0	0	92	0	114	0	0	0	0	0	0	0	1	0	0	188	268	0	1	0	4	0	0
fsh-generated/resources/StructureDefinition-at-core-valueset.json	3015	6	0	0	0	0	0	189	0	168	0	0	0	0	0	0	0	0	0	0	397	720	0	0	0	8	0	1
