Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-hl7.at.fhir.core.r5.json	10626	-	0	0	0	0	0	0	5	62	0	0	0	0	0	0	0	1	0	0	94	77	0	0	0	1	0	1
fsh-generated/resources/Organization-HL7ATCoreOrganizationExample01.json	2247	14	0	0	0	0	0	0	0	322	0	0	0	0	0	0	0	0	0	0	22	10	0	0	0	0	0	0
fsh-generated/resources/Patient-HL7ATCorePatientExample01.json	3833	12	0	0	0	0	0	0	1	101	0	0	0	0	0	0	0	0	0	0	24	19	0	0	0	0	0	0
fsh-generated/resources/Patient-HL7ATCorePatientExample02-deceasedTime.json	2531	11	1	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	19	12	0	0	0	0	0	0
fsh-generated/resources/Patient-HL7ATCorePatientExample03-deceasedBoolean.json	1654	12	0	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	13	9	0	0	0	0	0	0
fsh-generated/resources/Patient-HL7ATCorePatientExample04-Full.json	6133	17	0	0	0	0	0	0	1	40	0	0	0	0	0	0	0	0	0	0	37	26	0	0	0	0	0	0
fsh-generated/resources/Patient-HL7ATCorePatientExample05-FullElga.json	3830	10	0	0	0	0	0	0	1	16	0	0	0	0	0	0	0	0	0	0	26	14	0	0	0	0	0	0
fsh-generated/resources/Patient-HL7ATCorePatientExample06-GenderExtension.json	4231	10	0	0	0	0	0	0	1	14	0	0	0	0	0	0	0	0	0	0	23	12	0	0	0	0	0	0
fsh-generated/resources/Practitioner-HL7ATCorePractitionerExample01.json	2027	14	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	19	10	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-HL7ATCorePractitionerRoleExample01.json	1817	10	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	16	13	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-at-core-address.json	5664	11	6	0	0	0	0	30	0	63	0	0	1	0	0	0	0	1	0	0	188	1862	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-at-core-ext-address-additionalInformation.json	1689	9	0	0	0	0	0	6	0	7	0	0	0	0	0	0	0	0	0	0	247	188	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-at-core-ext-gender-administrativeGenderAddition.json	3515	11	0	0	0	0	0	10	0	57	0	0	0	0	0	0	0	0	0	0	60	175	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-at-core-ext-patient-religion.json	4016	14	5	0	0	0	0	20	0	56	0	0	0	0	0	0	0	1	0	0	167	425	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-at-core-ext-valueset-systemoid.json	1946	11	0	0	0	0	0	10	0	7	0	0	0	0	0	0	0	0	0	0	51	134	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-at-core-extendedContactDetail.json	1407	3	0	0	0	0	0	55	0	10	0	0	0	0	0	0	0	0	0	0	60	183	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-at-core-organization.json	4143	4	0	0	0	0	0	27	0	104	0	0	0	0	0	0	0	0	0	0	425	835	0	0	0	7	0	2
fsh-generated/resources/StructureDefinition-at-core-patient.json	27799	20	0	0	0	0	0	165	0	146	0	0	1	0	0	0	0	2	0	0	1421	2019	0	1	0	26	0	2
fsh-generated/resources/StructureDefinition-at-core-practitioner.json	4662	5	0	0	0	0	0	46	0	33	0	0	0	0	0	0	0	1	0	0	453	711	0	0	0	8	0	0
fsh-generated/resources/StructureDefinition-at-core-practitionerRole.json	1925	3	0	0	0	0	0	73	0	42	0	0	0	0	0	0	0	0	0	0	131	237	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-at-core-valueset.json	2704	4	0	0	0	0	0	62	0	31	0	0	1	0	0	0	0	1	0	0	445	815	0	0	0	9	0	1
