Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-hl7.at.fhir.core.r5.json	10626	-	0	0	0	0	0	0	4	131	0	0	0	0	0	0	0	1	0	0	84	92	0	0	0	2	0	0
fsh-generated/resources/Organization-HL7ATCoreOrganizationExample01.json	2247	20	1	0	0	1	0	0	0	199	0	0	0	0	0	0	0	0	0	0	16	12	0	0	0	0	0	0
fsh-generated/resources/Patient-HL7ATCorePatientExample01.json	3793	13	0	0	0	0	0	0	1	61	0	0	0	0	0	0	0	0	0	0	21	22	0	0	0	0	0	0
fsh-generated/resources/Patient-HL7ATCorePatientExample02-deceasedTime.json	2531	12	0	0	0	0	0	0	0	332	0	0	0	0	0	0	0	0	0	0	20	14	0	0	0	0	0	0
fsh-generated/resources/Patient-HL7ATCorePatientExample03-deceasedBoolean.json	1654	11	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0
fsh-generated/resources/Patient-HL7ATCorePatientExample04-Full.json	6093	18	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	30	32	0	0	0	0	0	1
fsh-generated/resources/Patient-HL7ATCorePatientExample05-FullElga.json	3815	14	0	0	0	0	0	0	1	199	0	0	0	0	0	0	0	0	0	0	19	18	0	0	0	0	0	0
fsh-generated/resources/Patient-HL7ATCorePatientExample06-GenderExtension.json	4191	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	17	15	0	0	0	0	0	0
fsh-generated/resources/Practitioner-HL7ATCorePractitionerExample01.json	2027	15	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	13	11	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-HL7ATCorePractitionerRoleExample01.json	1817	11	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	12	17	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-at-core-address.json	5664	4	7	0	0	0	0	23	0	461	0	0	1	0	0	0	0	1	0	0	141	2854	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-at-core-ext-address-additionalInformation.json	1689	3	1	0	0	0	0	5	0	15	0	0	0	0	0	0	0	1	0	0	55	202	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-at-core-ext-gender-administrativeGenderAddition.json	3515	3	0	0	0	0	0	10	0	103	0	0	0	0	0	0	0	0	0	0	60	185	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-at-core-ext-patient-religion.json	3687	3	7	0	0	0	0	17	0	100	0	0	0	0	0	0	0	0	0	0	121	341	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-at-core-ext-valueset-systemoid.json	1946	3	0	0	0	0	0	8	0	10	0	0	0	0	0	0	0	0	0	0	52	159	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-at-core-extendedContactDetail.json	1407	2	0	0	0	0	0	53	0	10	0	0	0	0	0	0	0	0	0	0	67	181	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-at-core-organization.json	4143	4	0	0	0	0	0	40	0	208	0	0	0	0	0	0	0	1	0	0	463	773	0	0	0	10	1	0
fsh-generated/resources/StructureDefinition-at-core-patient.json	26872	15	0	0	0	0	0	190	0	183	0	0	1	0	0	0	0	2	0	0	1406	1691	0	0	0	34	0	3
fsh-generated/resources/StructureDefinition-at-core-practitioner.json	4662	7	0	0	0	0	0	120	0	33	0	0	0	0	0	0	0	1	0	0	480	535	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-at-core-practitionerRole.json	1925	5	1	0	0	0	0	25	0	100	0	0	0	0	0	0	0	0	0	0	142	216	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-at-core-valueset.json	2704	4	0	0	0	0	0	76	0	35	0	0	0	0	0	0	0	1	0	0	464	663	0	0	0	17	0	1
