Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-fhir.example.json	51653	-	0	0	0	0	0	0	9	159	0	0	0	0	0	0	0	2	0	0	140	190	0	0	0	1	7	0	2
fsh-generated/resources/Account-Test1Account.json	1058	9	0	0	0	0	0	0	0	2034	0	0	0	0	0	0	0	0	0	0	14	14	0	0	0	0	0	0	1
fsh-generated/resources/Account-Test2Account.json	1054	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	10	0	0	0	0	0	0	0
fsh-generated/resources/Condition-Test1Condition1.json	376	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0	0
fsh-generated/resources/Condition-Test2Condition1.json	368	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0	0
fsh-generated/resources/Condition-Test2Condition2.json	368	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0	0
fsh-generated/resources/Coverage-Test1SVCCoverage.json	597	4	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	7	10	0	0	0	0	0	0	0
fsh-generated/resources/Coverage-Test2SVCCoverage.json	597	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	9	0	0	0	0	0	0	0
fsh-generated/resources/CoverageEligibilityRequest-Test1MOPEDCoverageEligibilityRequest1.json	983	3	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	8	10	0	0	0	0	0	0	0
fsh-generated/resources/CoverageEligibilityRequest-Test2MOPEDCoverageEligibilityRequest1.json	859	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0
fsh-generated/resources/CoverageEligibilityResponse-Test1MOPEDCoverageEligibilityResponse1.json	1471	4	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	54	9	0	0	0	0	0	0	0
fsh-generated/resources/CoverageEligibilityResponse-Test2MOPEDCoverageEligibilityResponse1.json	1471	3	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0	0
fsh-generated/resources/Encounter-Test1MOPEDEncounter.json	2315	7	0	0	0	0	0	0	0	289	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0	0
fsh-generated/resources/Encounter-Test1TransferEncounter1.json	749	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0	0
fsh-generated/resources/Encounter-Test2MOPEDEncounter1.json	2884	3	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	12	14	0	0	0	0	0	0	0
fsh-generated/resources/Encounter-Test2TransferEncounter1.json	749	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	8	0	0	0	0	0	0	0
fsh-generated/resources/Encounter-Test2TransferEncounter2.json	979	4	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0	0
fsh-generated/resources/Encounter-Test2TransferEncounter3.json	749	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0	0	0	0
fsh-generated/resources/Encounter-Test2TransferEncounter4.json	749	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0	0
fsh-generated/resources/Encounter-Test2TransferEncounter5.json	749	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0	0
fsh-generated/resources/OperationDefinition-MOPED.CoverageEligibilityRequest.Anfragen.json	4663	9	1	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	18	7	0	0	0	0	2	0	1
fsh-generated/resources/OperationDefinition-MOPED.Patient.Aufnehmen.json	9130	3	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	26	6	0	0	0	0	1	0	0
fsh-generated/resources/OperationDefinition-MOPED.Patient.Entlassen.json	4697	4	1	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	17	9	0	0	0	0	1	0	0
fsh-generated/resources/OperationDefinition-MOPED.Patient.Verlegen.json	6344	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	18	9	0	0	0	0	1	0	0
fsh-generated/resources/Organization-Test1OrganizationAbteilung1.json	1261	3	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	9	6	0	0	0	0	0	0	0
fsh-generated/resources/Organization-Test1OrganizationHerzJesuKrankenhaus.json	1294	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	0	0
fsh-generated/resources/Organization-Test1OrganizationInsurance1.json	959	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0	0
fsh-generated/resources/Organization-Test1OrganizationUeberweisendeOrganisation.json	420	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0
fsh-generated/resources/Organization-Test2OrganizationAbteilung1.json	599	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0	0
fsh-generated/resources/Organization-Test2OrganizationAbteilung2.json	599	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0	0	0	0
